provider,plan_details,user_id,payment_history
UMobile,RM150 Monthly Plan,98d0aeee-5164-4a3c-aa4f-a25f0f2ba2d3,"[{""month"": ""2024-11"", ""amount"": 119.7, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 330.03, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 294.54, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 447.11, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 231.13, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 438.72, ""status"": ""Paid""}]"
Digi,RM62 Monthly Plan,d8608727-4462-4990-819f-51935ad0cebd,"[{""month"": ""2024-11"", ""amount"": 165.78, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 332.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 215.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 335.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 398.15, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 267.68, ""status"": ""Paid""}]"
Digi,RM73 Monthly Plan,7e4fd7ee-e600-4514-9dcc-c8f0699a7e2b,"[{""month"": ""2024-11"", ""amount"": 221.37, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 105.17, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 307.97, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 106.08, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 377.6, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 113.51, ""status"": ""Paid""}]"
UMobile,RM42 Monthly Plan,ae8a1c01-0731-4101-b8f6-0adafd0bf340,"[{""month"": ""2024-11"", ""amount"": 305.64, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 293.23, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 54.75, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 353.62, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 87.01, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 210.28, ""status"": ""Late""}]"
Celcom,RM86 Monthly Plan,a0c8f326-b068-4b5f-b674-26ac819d7038,"[{""month"": ""2024-11"", ""amount"": 163.01, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 394.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 269.95, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 371.25, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 250.58, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 131.11, ""status"": ""Paid""}]"
Maxis,RM63 Monthly Plan,869a6b4c-4dcd-4919-b3d5-7f18ac166829,"[{""month"": ""2024-11"", ""amount"": 119.45, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 447.01, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 475.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 324.7, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 88.92, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 278.8, ""status"": ""Paid""}]"
Celcom,RM75 Monthly Plan,1ddcb5b6-3965-455c-925c-75b74c23c43f,"[{""month"": ""2024-11"", ""amount"": 75.83, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 412.03, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 412.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 443.71, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 439.11, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 65.17, ""status"": ""Paid""}]"
UMobile,RM134 Monthly Plan,92401903-2c31-41d0-882b-0ac826fe33cf,"[{""month"": ""2024-11"", ""amount"": 452.06, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 160.92, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 248.59, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 162.13, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 325.38, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 100.53, ""status"": ""Pending""}]"
Digi,RM49 Monthly Plan,ead3a40f-4129-44a7-922f-705600ac30ec,"[{""month"": ""2024-11"", ""amount"": 476.43, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 201.56, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 339.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 318.58, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 460.53, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 428.05, ""status"": ""Paid""}]"
Celcom,RM119 Monthly Plan,e7e9f716-3f16-4af9-89d2-3920cc311872,"[{""month"": ""2024-11"", ""amount"": 248.45, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 443.06, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 235.14, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 58.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 268.82, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 129.21, ""status"": ""Paid""}]"
UMobile,RM142 Monthly Plan,147fae61-48c7-4dc4-bf45-58139c2f44eb,"[{""month"": ""2024-11"", ""amount"": 379.4, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 250.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 132.87, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 452.51, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 422.92, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 438.01, ""status"": ""Paid""}]"
Maxis,RM112 Monthly Plan,27942f46-bd3b-4912-ba63-e9804e38248b,"[{""month"": ""2024-11"", ""amount"": 450.96, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 150.67, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 99.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 369.7, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 301.8, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 461.82, ""status"": ""Paid""}]"
Maxis,RM106 Monthly Plan,915f2816-cccf-49cc-a024-f902b925be20,"[{""month"": ""2024-11"", ""amount"": 496.28, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 150.07, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 443.68, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 131.26, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 467.84, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 91.42, ""status"": ""Paid""}]"
Maxis,RM136 Monthly Plan,9eaccf3e-ccf3-42ef-af11-9dbab68bb9bd,"[{""month"": ""2024-11"", ""amount"": 79.66, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 493.89, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 366.21, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 90.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 186.35, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 180.86, ""status"": ""Paid""}]"
UMobile,RM71 Monthly Plan,569d0f6f-ed4e-4d74-a3ab-abc2bdcb194c,"[{""month"": ""2024-11"", ""amount"": 273.65, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 154.03, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 253.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 392.23, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 116.97, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 402.48, ""status"": ""Paid""}]"
UMobile,RM143 Monthly Plan,16b7627c-cd36-466c-b0dc-90ace4d33fc3,"[{""month"": ""2024-11"", ""amount"": 88.53, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 412.16, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 465.39, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 466.53, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 139.78, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 499.83, ""status"": ""Paid""}]"
UMobile,RM85 Monthly Plan,e81461da-4d99-44fe-9f18-e259da8a0328,"[{""month"": ""2024-11"", ""amount"": 463.34, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 206.44, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 402.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 129.66, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 338.73, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 187.92, ""status"": ""Paid""}]"
UMobile,RM144 Monthly Plan,b7b0e2f5-40b6-402d-b515-a58ca43439be,"[{""month"": ""2024-11"", ""amount"": 111.41, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 104.66, ""status"": ""Late""}, {""month"": ""2024-09"", ""amount"": 249.32, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 211.6, ""status"": ""Pending""}, {""month"": ""2024-08"", ""amount"": 54.39, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 323.27, ""status"": ""Paid""}]"
Celcom,RM127 Monthly Plan,00602000-b67b-4d7c-8cf7-3fecd320fd04,"[{""month"": ""2024-11"", ""amount"": 492.64, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 119.86, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 77.04, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 344.78, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 71.41, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 368.01, ""status"": ""Paid""}]"
Maxis,RM128 Monthly Plan,c0f7ec4c-f67a-43c5-bc43-739e957ce369,"[{""month"": ""2024-11"", ""amount"": 474.77, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 333.37, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 385.67, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 147.67, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 121.01, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 113.19, ""status"": ""Paid""}]"
Digi,RM47 Monthly Plan,0538b0bd-8020-4d21-aed6-431c680670b2,"[{""month"": ""2024-11"", ""amount"": 64.59, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 198.97, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 448.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 144.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 104.93, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 396.2, ""status"": ""Paid""}]"
Maxis,RM79 Monthly Plan,2fce4b3f-40e8-4b89-8003-652fd68c3f30,"[{""month"": ""2024-11"", ""amount"": 429.38, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 397.29, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 132.61, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 290.06, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 177.57, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 175.41, ""status"": ""Paid""}]"
Maxis,RM85 Monthly Plan,cac414b1-9702-45e5-ba0a-79dc271d1f84,"[{""month"": ""2024-11"", ""amount"": 462.02, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 202.6, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 323.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 427.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 308.76, ""status"": ""Pending""}, {""month"": ""2024-07"", ""amount"": 92.33, ""status"": ""Paid""}]"
Digi,RM107 Monthly Plan,857137e9-0e72-4030-93b4-d9600a097088,"[{""month"": ""2024-11"", ""amount"": 259.26, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 132.67, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 360.88, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 51.83, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 227.87, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 190.97, ""status"": ""Paid""}]"
Digi,RM135 Monthly Plan,9b0c924d-1060-45d5-8d67-3637b6a5894b,"[{""month"": ""2024-11"", ""amount"": 464.03, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 495.77, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 149.6, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 304.5, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 226.69, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 456.47, ""status"": ""Paid""}]"
UMobile,RM36 Monthly Plan,832aaeea-117b-4197-b63f-9e993a7bb2a3,"[{""month"": ""2024-11"", ""amount"": 233.95, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 182.49, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 398.12, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 404.09, ""status"": ""Late""}, {""month"": ""2024-08"", ""amount"": 413.8, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 288.63, ""status"": ""Paid""}]"
Celcom,RM64 Monthly Plan,cfb808e5-2b97-4fa2-a574-42a0a02a1c4d,"[{""month"": ""2024-11"", ""amount"": 437.66, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 313.46, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 108.37, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 392.57, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 339.72, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 186.83, ""status"": ""Paid""}]"
Digi,RM41 Monthly Plan,af4a7a14-9171-4472-9fbd-4739da8437b4,"[{""month"": ""2024-11"", ""amount"": 231.81, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 218.69, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 363.65, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 427.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 391.72, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 275.51, ""status"": ""Late""}]"
Celcom,RM68 Monthly Plan,4a228af5-1035-4bb0-a1ae-8194d6e6f0fd,"[{""month"": ""2024-11"", ""amount"": 268.56, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 254.33, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 391.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 414.72, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 119.1, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 183.69, ""status"": ""Paid""}]"
UMobile,RM45 Monthly Plan,c7e01a23-d333-46eb-8164-006019665eba,"[{""month"": ""2024-11"", ""amount"": 107.27, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 159.1, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 161.3, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 403.1, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 246.92, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 85.44, ""status"": ""Paid""}]"
UMobile,RM55 Monthly Plan,d20cdbea-ee11-4b25-a3dd-f19084d257ab,"[{""month"": ""2024-11"", ""amount"": 222.87, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 218.28, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 143.24, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 226.06, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 53.09, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 130.77, ""status"": ""Paid""}]"
Maxis,RM90 Monthly Plan,ddf1274f-ee5b-452b-8f9e-536487889b58,"[{""month"": ""2024-11"", ""amount"": 437.37, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 136.77, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 268.15, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 483.17, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 252.05, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 367.2, ""status"": ""Paid""}]"
Digi,RM123 Monthly Plan,cd92490b-acc0-477e-84b5-ac0b40d55228,"[{""month"": ""2024-11"", ""amount"": 218.77, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 478.91, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 232.43, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 343.96, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 270.27, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 415.87, ""status"": ""Paid""}]"
UMobile,RM118 Monthly Plan,e19ecebb-3b36-46cd-b92f-f2ecc06f9871,"[{""month"": ""2024-11"", ""amount"": 425.53, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 278.79, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 220.37, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 462.63, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 485.27, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 112.89, ""status"": ""Paid""}]"
Celcom,RM63 Monthly Plan,3842efc9-5c4e-4796-9ff9-53403b4b1339,"[{""month"": ""2024-11"", ""amount"": 331.58, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 217.65, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 192.35, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 301.17, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 408.61, ""status"": ""Late""}, {""month"": ""2024-07"", ""amount"": 155.14, ""status"": ""Paid""}]"
Digi,RM56 Monthly Plan,5a6b133d-9910-4b62-8b48-d52ab8fe4141,"[{""month"": ""2024-11"", ""amount"": 98.34, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 62.79, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 405.37, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 78.96, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 315.81, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 436.89, ""status"": ""Paid""}]"
Celcom,RM40 Monthly Plan,99b2538e-7b69-4d10-97ae-345138fa61f9,"[{""month"": ""2024-11"", ""amount"": 493.23, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 317.3, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 428.69, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 408.09, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 146.77, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 337.13, ""status"": ""Paid""}]"
Digi,RM47 Monthly Plan,74fcbad9-cdc5-44e3-b370-7a06bce527c5,"[{""month"": ""2024-11"", ""amount"": 172.56, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 91.89, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 167.78, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 273.39, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 114.65, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 102.8, ""status"": ""Paid""}]"
Maxis,RM128 Monthly Plan,f7800c9f-5498-4777-9ff7-b043e7df93ef,"[{""month"": ""2024-11"", ""amount"": 250.34, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 468.19, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 138.39, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 345.93, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 158.62, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 191.41, ""status"": ""Paid""}]"
UMobile,RM92 Monthly Plan,7b7b435b-2111-485e-b7fe-dcd888ec21f4,"[{""month"": ""2024-11"", ""amount"": 291.64, ""status"": ""Late""}, {""month"": ""2024-10"", ""amount"": 290.07, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 361.53, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 132.91, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 150.56, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 499.73, ""status"": ""Paid""}]"
UMobile,RM133 Monthly Plan,92ae61a6-d5f9-4c7b-9cf0-71494d5f4b8e,"[{""month"": ""2024-11"", ""amount"": 50.24, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 89.05, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 84.22, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 301.34, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 448.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 337.48, ""status"": ""Paid""}]"
Maxis,RM66 Monthly Plan,00c0e163-4a67-4f7d-adfd-3a5d515fdf3f,"[{""month"": ""2024-11"", ""amount"": 348.15, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 163.68, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 496.89, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 253.3, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 483.15, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 153.76, ""status"": ""Paid""}]"
Celcom,RM109 Monthly Plan,aa54ba0c-aab9-4de6-af3c-52e856389d98,"[{""month"": ""2024-11"", ""amount"": 427.46, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 457.18, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 150.42, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 290.98, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 142.85, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 50.58, ""status"": ""Paid""}]"
Celcom,RM87 Monthly Plan,c61eb4e9-4854-4265-ba76-8fe3120a74a0,"[{""month"": ""2024-11"", ""amount"": 250.88, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 332.64, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 369.9, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 153.29, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 183.36, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 309.05, ""status"": ""Paid""}]"
Celcom,RM60 Monthly Plan,c1fced79-72fe-40d9-9b51-e847a9b41198,"[{""month"": ""2024-11"", ""amount"": 486.83, ""status"": ""Paid""}, {""month"": ""2024-10"", ""amount"": 381.56, ""status"": ""Paid""}, {""month"": ""2024-09"", ""amount"": 475.03, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 56.38, ""status"": ""Paid""}, {""month"": ""2024-08"", ""amount"": 267.5, ""status"": ""Paid""}, {""month"": ""2024-07"", ""amount"": 311.95, ""status"": ""Paid""}]"
